title,publishTime,category,intro,maxFreeChapter,newRating,free,price,cover
最热血的军魂：兵家,2013-09-01 00:00:00,精品小说-战争军旅,老将军王扶之亲笔推荐的《兵家》，是一部以革命英雄人物三十九集团军坦克团团长王景文为原型的军事力作！故事内容讲述了在国难时期，满门忠烈的王氏一门，为了祖国和民族大义，不怕牺牲，勇于奋战的英雄事迹和感情传奇。故事主角王景文是一个敢作敢为、百战沙场的军人，是个一生都在血与火中搏斗的英雄战士。作者北极苍狼用深厚的笔力，刻画了英雄王景文和他的家人，战友鲜明的性格和催人泪下的感人故事，读起来令人手不释卷，掩卷深思……书中以真实人物事迹和史料为基础，经过艺术加工创作。脉络严谨遵循历史，力图再现真实。狭路相逢勇者胜，亮剑精神何来？本书昭示军魂永驻！,8,743,0,12,https://wfqqreader-1252317822.image.myqcloud.com/cover/534/441534/s_441534.jpg
冷刺2：暗刺,2011-12-31 00:00:00,精品小说-战争军旅,《冷刺》系列军事小说共三部，讲述了特种兵韩枫从大山里走出，成为特种兵之王的故事。《冷刺》是网络超人气作品，作品充满爱国情怀，在热血青春中展现了军人的顽强与不屈。,28,744,0,9.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/629/30661629/s_30661629.jpg
都市特种兵：隐刺,2018-12-01 00:00:00,精品小说-战争军旅,无国界医生云飞扬加入特种兵，担负起抓捕毒枭之王的重任，却因为一则荒诞的流言，处处受制于人。而不知何种原因，他的每次抓捕行动都惨遭失败，让人产生各种臆测；一时间似乎所有矛头都指向他，云飞扬在军中处境危险。特种兵VS毒贩，当直面亲情，彼此的命运会发生怎样的改变？胞兄大义灭亲，却背负杀弟求功的骂名，真相到底是什么？是兵是匪？忍耐还是反击？聚焦世界毒品生产基地“金三角”，一场关于亲情与谋杀、缉毒与反缉毒的燃爆大幕正在拉开……,4,704,0,11.94,https://wfqqreader-1252317822.image.myqcloud.com/cover/480/23755480/s_23755480.jpg
战起1938,2013-12-01 00:00:00,精品小说-战争军旅,梦醒1938，黑暗年代开始的地方。战争，生存，投奔谁，遇到谁，离开谁，失去谁，我欲归，归处狼烟四起，我欲留，此地战火纷飞，辗转经年，忽然发现，在这个年代，最安全的地方，不是北极，而是在你身边。父亲，我记着我是伟大军队伟大国家的普通一兵，世界在我们面前将会屏住呼吸，我们已经准备好决一死战，战争的正义性，在于德国要获得生存的空间，为此，我们已经做好准备。如果需要的话，我们将把整个世界，化为灰烬。,9,884,0,9.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/467/35334467/s_35334467.jpg
王牌特卫3,2013-01-01 00:00:00,精品小说-战争军旅,中南海保镖李建，经过血与火的洗礼，荣升特卫团团长。为了铲除教廷组织在南州的势力，在京都和南州大飙赌石技艺，展现了翡翠鉴别等方面的天赋和高超的赌石能力，巧妙地引出恐怖组织并粉碎其刺杀阴谋，成功地肃清南州黑恶势力，成功护卫A首长南巡的安全。带队远赴R国，乔装保护石油大亨女郎玛利亚，粉碎R国黑帮、光头党、J国黑山会、M国教廷组织多股恐怖组织的阴谋，成功保卫石油管道铺设……为祖国的建设和安全做出卓越的贡献。,28,837,0,17.15,https://wfqqreader-1252317822.image.myqcloud.com/cover/896/713896/s_713896.jpg
铁道游击队,2015-07-01 00:00:00,精品小说-战争军旅,抗日战争时期，鲁南铁路上活跃着一支铁道游击队，他们专门破坏日军铁路运输，极大牵制了敌人兵力，有力地打击了敌人，很好地配合了主力部队作战行动。《铁道游击队》即已他们为原型创作。这部小说影响深广，吸引了几代读者。,10,827,0,19,https://wfqqreader-1252317822.image.myqcloud.com/cover/64/23562064/s_23562064.jpg
战争与回忆（全2册）,2016-01-01 00:00:00,精品小说-战争军旅,决战中途岛电影真实记录，普利策文学奖得主赫尔曼·沃克史诗级传世巨著！全景式展现二战真实进程的伟大作品。《战争与回忆》（1941-1945）和其姊妹篇《战争风云》（1939-1941）用小说笔法展现了第二次世界大战的全景。它以美国海军军官维克多·亨利一家为中心辐射开去，描绘了一幅大规模世界战争的真实、宏伟的图景。书中人物众多，上至各交战国最高领导人罗斯福、丘吉尔、希特勒等，下至一般士兵和普通百姓。所述故事从1939年德军入侵波兰、第二次世界大战爆发开始，到1945年日本投降、战争结束为止，涉及大多数主要战场和重要事件。,34,856,0,39.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/661/23475661/s_23475661.jpg
敌后武工队（红色经典）,2021-03-01 00:00:00,精品小说-战争军旅,《敌后武工队》讲述了1942年，由冈村宁次指挥的八万日寇对冀中抗日根据地进行了残酷的“五·一”大扫荡，我方军民损失惨重，不得已将抗日工作转入地下。在党的正确领导和指挥下，冀中军区九分区抽调人员，组成了一支精干的敌后武工队，深入敌后开辟工作，打击敌人。在一次次的正面遭遇和交火中，武工队击毁了敌人的炮楼、据点，破坏了敌人砍树、缴麦的计划……群众对武工队的信任和对党的支持热情日渐高涨，抗日思想深入民心；在叛徒的背叛、日伪军千方百计的围剿下，武工队与根据地民众通力合作，消灭了日伪顽劣，打击了日伪军的嚣张气焰。随着日军正式宣布投降，判决汉奸、日军头目的公审大会也昭告了最后的胜利……,12,846,0,22.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/58/38821058/s_38821058.jpg
吾血吾土,2014-09-01 00:00:00,精品小说-战争军旅,本书以1942—1944年滇缅抗战为大背景，刻画了三个西南联大的青年学子赵广陵、周荣、廖志弘毅然投笔从戎，从西南联大转投黄埔军校，被誉为“联大三剑客”。军校毕业后三人虽然同时走向抗日战场，但人生命运却大相径庭。才华横溢的现代派诗人廖志弘参加了中国远征军，有过第一次入缅作战的惨痛失败经历，在滇西大反攻中又加入了中美混编的尖锐伞兵部队。赵广陵和周荣思想左翼，看不惯国民党军队里的腐败和慵懒，在军校实习时，他们被强令参加敢死队，两人却靠聪明和勇敢活了下来，结下生死战友情。军校毕业后两人结伴想去延安。赵广陵在即将走到延安的大门口时，却阴差阳错地转投到阎锡山的部队中。周荣则去延安参加了八路军。廖志弘当年埋葬的地方现在已属于缅甸，在周荣和一些志愿者的帮助下，赵广陵等人终于找到了廖志弘的坟墓，但却只挖回来一抔带血的土——热带地区什么都生长得快、也消失得快，但唯有血浸染过泥土不会改变。赵广陵和志愿者们将廖志弘的血土送回他的老家湖北，英雄的灵魂终于回家了。故乡以最隆重的礼仪，迎接他失散多年的儿子归来。,10,987,0,10.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/815/679815/s_679815.jpg
退膛,2018-09-01 00:00:00,精品小说-战争军旅,军队是一所大熔炉，每一个士兵将在这所大熔炉中接受一种特殊的锻造，他因此而变得像一块钢铁那样坚硬，因此而变得像一团烈焰那样嚣张，然后，他就会被锻造成为一颗子弹，在义不容辞的责任感以及神圣无比的使命感的驱使之下顶上了枪膛，尖锐的弹头在幽黑深邃的枪膛里沉默着，冷峻地指向那些胆敢来犯的狂徒草莽。,3,719,0,19.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/890/24139890/s_24139890.jpg
