title,publishTime,category,intro,maxFreeChapter,newRating,free,price,cover
把生命浪费在美好的事物上,2015-05-01 00:00:00,文学-散文杂著,    本书收录了吴晓波近年散文作品59篇，不同于商业作品的理性客观，散文中有他为人父的舐犊情深，有与故人相交的依稀往事，有身为知识分子的冷眼世情，有浸淫商业世界几十载的犀利勾画。时光有味，岁月留声，每一篇都是最诚挚的表达。,15,791,0,18,https://wfqqreader-1252317822.image.myqcloud.com/cover/927/694927/s_694927.jpg
只是孩子,2017-01-01 00:00:00,文学-散文杂著,美国国家图书奖获奖作品，传奇艺术家帕蒂·史密斯回忆录代表作，2017年全新精装改版。《只是孩子》以爱情故事开始，以挽歌结尾。它是对于上世纪六七十年代的纽约的一次礼赞，那时，这座城市正在逐渐发展为西方世界的文化之都。这本书记述了它的富庶和贫穷，也描摹了它的混混和恶棍。它讲述了一个真实的神话，勾勒出一幅正在向上攀登的年轻艺术家的画像，而预示着名望降临的序曲也随之奏响。,18,793,0,41.87,https://wfqqreader-1252317822.image.myqcloud.com/cover/203/23863203/s_23863203.jpg
泛若不系之舟,2014-07-01 00:00:00,文学-散文杂著,"    《藏地白皮书》作者 “最好金龟换酒”博主傅真迷失于世俗标准，困惑于一眼能看到头的生活，傅真决定为自己的人生按下暂停键。她与丈夫毛铭基从英国飞往墨西哥，由北至南游历了拉丁美洲数十个国家，写成兼具爱恨情仇与人生思考的《最好金龟换酒》。在《泛若不系之舟》里，傅真与毛铭基行走于印度、泰国、缅甸、老挝等亚洲国家，最后回到二人初见的拉萨。这本书的文字跟随他们颠沛流离，在记事本、电脑、夜车、小旅馆和咖啡店中辗转漂泊，诚实地记录着他们一路的见闻故事，探索着信仰、精神与内心价值，也见证着普通小人物身上顽强的生存本领。无论生活多么沉重、艰辛或不公，他们奋力向前，笑着流泪，珍视情感，保有尊严。
",13,833,0,18,https://wfqqreader-1252317822.image.myqcloud.com/cover/231/622231/s_622231.jpg
人间草木：汪曾祺散文精选,2020-02-01 00:00:00,文学-散文杂著,本书精选汪曾祺近五十篇散文，呈现汪曾祺数十年散文创作的精华。作者以看似平淡随意的笔触，将如烟往事、寻常吃食、花鸟鱼虫、四方游记、读书趣事等世间百态娓娓道来，融奇绝于平淡，读来韵味深长。令人透过字里行间，感受到人性的良善与生活的美好。,7,883,0,17.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/869/30661869/s_30661869.jpg
晚安吧，我在呢,2021-09-01 00:00:00,文学-散文杂著,无尽暗夜，每一个人都是孤独的小兽，在夜色下，卸下白日里的防备与盔甲，而“夜听”就是这个温柔的港湾，记录着倾听着千千万万人的的心情、感情、故事，给你无尽温柔与包容，在这里，你可以不那么坚强，不那么勇敢。本书将从自我、情感、生活、人生四大主题，记录我们共同的经历、不同的城市，讲述人生中的百般滋味。人间百态、世间万象，皆是生活的馈赠。一心二人、三餐四季，我愿陪你治愈人间孤独，陪你爱这冷暖世界。超5000万个旅人在“夜听”这颗星球上相遇，你渴望，我守护；你倾诉，我聆听。晚安吧，我在呢——,14,844,0,15.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/84/43167084/s_43167084.jpg
李银河谈亲密关系,2021-08-01 00:00:00,文学-散文杂著,本书从社会学的角度出发，探讨每个人在人生不同阶段遇到的问题——经济独立、婚恋焦虑、婆媳关系、家庭暴力。为什么选择单身的人越来越多？谈恋爱时要不要考虑对方的家庭背景？我们该如何看待婚前同居？在面临家庭暴力的时候，我们应该如何保护自己？……知名社会学家李银河深入剖析54个社会热点话题，旨在带领读者打破亲密关系的刻板印象，帮助大家建立爱与性的全新认知。让大家认清亲密关系的本质，全面地认识自己、更好地理解他人。,7,595,0,35.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/995/40661995/s_40661995.jpg
美人图,2021-04-01 00:00:00,文学-散文杂著,《美人图》是中国传统物质文化研究者、作家孟晖的古典生活美学随笔集。作者深入浅出，探讨了中国古代女性的生活日常与美学创造。全书分为7辑——斗妍、情寄、佳节、红妆、服饰、起居和雅趣，孟晖生动细致地解读了古代女性如何营造美的氛围，打造美的风仪。古老的历史和沉静的古物中蕴藏着来自古代的诗意，孟晖从古物和生活的关系着眼，从日常细节之处，体悟古人对美的仪式感的追求，唤起读者对古典之美的重新想象。,7,864,0,62.3,https://wfqqreader-1252317822.image.myqcloud.com/cover/441/37665441/s_37665441.jpg
放下手边事，坐下来读读书,2017-04-01 00:00:00,文学-散文杂著,相信“世界上任何书籍都不能带给你好运，但是它能让你悄悄成为自己”的蔡颖卿，她以阅读为生命吸收养分，把坚持变为信仰，把聪明转为智慧。每当生活出现难题，她自己会从看过的书中去寻找帮助，比如说对“生活处世”有疑问时，会去看弘一法师和丰子恺；对“努力”有疑问时，会反复读《亲爱的提奥》；如果时间紧迫，心里又觉得特别需要一点美与情感的营养时，就读汪曾祺和一点古诗……,13,732,0,13.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/239/926239/s_926239.jpg
世间万物，无一及你,2021-09-01 00:00:00,文学-散文杂著,这是全网5000万粉丝耳朵里的“男朋友”程一所写的青春情感故事集。他结合个人经历和听众的真实故事，集合成74篇感性文字，希望读者在读过这74个故事之后，更爱自己，也更珍惜身边的人，就算这世界曾给你伤痛，但应记得，人这一生，有阳光，也有风雨，总有人正披荆斩棘为你而来，所以不要放弃，勇敢前行。,12,702,0,39.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/390/40736390/s_40736390.jpg
送你一匹马,2017-03-01 00:00:00,文学-散文杂著,"《送你一匹马》是三毛落脚台北后的一些记录，内容庞杂，有游记，有给学生的回信，当然更多是对人生的体悟。与前几本书的创作风格很不相同，字里行间是对生命中深沉的思索，以及对家人和朋友满怀的爱意。
之所以将这本集子叫做“送你一匹马”，是因为三毛爱马，爱那交织着雄壮、神秘与生命力的形体，也爱那不轻易为人驾驭的自由魂灵，她很想大大方方地送世界上每一个人一匹马，养在心里、梦里、幻想里，扮作梦幻骑士，与马儿一同走遍灵魂的每个角落。",3,811,0,19.2,https://weread-1258476243.file.myqcloud.com/weread/cover/22/22355122/s_22355122.jpg
